my_dash_power,my_dash_dir,my_turn
0.0,0.0,0.0
0.0,0.0,0.0
100.0,-161.0,0.0
0.0,0.0,180.0
100.0,0.0,-8.0
100.0,-14.0,-25.0
0.0,0.0,0.0
0.0,0.0,1.128
0.0,0.0,-0.0
0.0,0.0,0.0
0.0,0.0,-0.0
0.0,0.0,1.127
0.0,0.0,0.0
0.0,0.0,-0.0
0.0,0.0,0.0
0.0,0.0,-0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,-0.889
0.0,0.0,-0.0
0.0,0.0,-0.0
100.0,0.0,146.0
100.0,0.0,-1.0
100.0,98.0,1.0
100.0,0.0,-69.0
0.0,0.0,4.718
100.0,0.0,-0.0
0.0,0.0,-180.0
0.0,0.0,1.738
0.0,0.0,0.0
0.0,0.0,-109.564
0.0,0.0,-176.0
100.0,-24.0,2.0
0.0,0.0,6.251
0.0,0.0,0.0
0.0,0.0,-36.97
98.539,0.0,70.0
0.0,0.0,-6.505
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,-4.631
0.0,0.0,5.0
0.0,0.0,131.95
0.0,0.0,0.0
100.0,0.0,21.0
0.0,0.0,-3.715
0.0,0.0,180.0
0.0,0.0,142.871
0.0,0.0,-2.724
0.0,0.0,-7.12
0.0,0.0,0.0
0.0,0.0,0.162
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
100.0,0.0,80.0
100.0,0.0,180.0
0.0,0.0,-180.0
100.0,171.0,0.0
0.0,0.0,-180.0
0.0,0.0,0.0
0.0,0.0,177.618
0.0,0.0,7.0
0.0,0.0,0.0
0.0,0.0,-5.0
100.0,0.0,-180.0
0.0,0.0,24.383
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,-6.0
0.0,0.0,0.0
100.0,0.0,-2.0
0.0,0.0,-36.94
0.0,0.0,0.0
0.0,0.0,-9.433
100.0,4.0,-9.0
100.0,0.0,-5.0
0.0,0.0,-70.007
0.0,0.0,3.53
0.0,0.0,-3.138
100.0,0.0,-0.0
100.0,0.0,1.0
0.0,0.0,0.0
0.0,0.0,-59.773
100.0,-27.0,0.0
0.0,0.0,1.0
0.0,0.0,0.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,-0.523
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,-0.774
0.0,0.0,0.0
0.0,0.0,-0.527
0.0,0.0,-0.526
0.0,0.0,1.0
0.0,0.0,-0.527
0.0,0.0,-0.526
0.0,0.0,-0.53
0.0,0.0,1.0
0.0,0.0,-0.53
0.0,0.0,0.163
0.0,0.0,-1.0
0.0,0.0,0.164
0.0,0.0,0.163
0.0,0.0,0.163
0.0,0.0,0.162
0.0,0.0,0.665
0.0,0.0,0.0
0.0,0.0,0.205
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.163
0.0,0.0,0.204
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.162
100.0,0.0,-108.0
0.0,0.0,0.0
0.0,0.0,0.0
100.0,-168.0,-16.0
0.0,0.0,-180.0
0.0,0.0,2.1
0.0,0.0,-0.474
0.0,0.0,0.0
0.0,0.0,-0.388
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,177.0
0.0,0.0,0.0
0.0,0.0,1.512
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,-178.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
100.0,0.0,4.0
100.0,7.0,-32.0
0.0,0.0,180.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
100.0,0.0,0.0
0.0,0.0,-180.0
100.0,0.0,-65.0
100.0,0.0,5.0
0.0,0.0,180.0
100.0,0.0,0.0
100.0,0.0,-72.0
100.0,0.0,57.0
100.0,0.0,4.0
100.0,0.0,0.0
100.0,0.0,1.0
0.0,0.0,-0.829
0.0,0.0,-0.715
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,-0.565
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,-14.246
0.0,0.0,0.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,-1.061
0.0,0.0,-1.06
0.0,0.0,2.0
0.0,0.0,1.0
0.0,0.0,2.0
0.0,0.0,-1.289
0.0,0.0,1.0
0.0,0.0,-1.062
0.0,0.0,0.0
0.0,0.0,1.0
0.0,0.0,-1.062
0.0,0.0,-1.062
0.0,0.0,1.0
0.0,0.0,-1.062
0.0,0.0,-1.285
0.0,0.0,0.443
0.0,0.0,-1.08
0.0,0.0,-1.309
0.0,0.0,-14.908
100.0,0.0,95.0
0.0,0.0,0.415
0.0,0.0,0.0
0.0,0.0,0.633
0.0,0.0,0.0
0.0,0.0,-1.0
0.0,0.0,-1.0
0.0,0.0,0.415
0.0,0.0,-1.0
0.0,0.0,0.385
0.0,0.0,0.387
0.0,0.0,0.627
0.0,0.0,0.0
0.0,0.0,0.386
0.0,0.0,0.627
0.0,0.0,0.0
100.0,0.0,0.0
100.0,0.0,0.0
0.0,0.0,-103.105
0.0,0.0,5.732
100.0,0.0,-5.0
100.0,0.0,-3.0
0.0,0.0,0.427
0.0,0.0,0.127
0.0,0.0,12.729
97.619,180.0,180.0
100.0,0.0,-180.0
0.0,0.0,149.662
0.0,0.0,0.0
0.0,0.0,0.0
100.0,0.0,110.0
100.0,0.0,0.0
0.0,0.0,1.578
0.0,0.0,2.023
100.0,180.0,2.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,-4.12
0.0,0.0,0.0
0.0,0.0,-5.0
0.0,0.0,0.0
0.0,0.0,-14.708
0.0,0.0,9.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,-0.486
0.0,0.0,1.241
100.0,0.0,0.0
100.0,0.0,0.0
0.0,0.0,180.0
0.0,0.0,-0.675
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,-180.0
100.0,0.0,-24.0
100.0,-69.0,1.0
100.0,-70.0,-0.0
0.0,0.0,-0.167
0.0,0.0,0.0
0.0,0.0,0.023
0.0,0.0,0.023
0.0,0.0,0.0
0.0,0.0,-0.03
0.0,0.0,0.413
0.0,0.0,0.0
0.0,0.0,-173.241
0.0,0.0,0.0
0.0,0.0,0.0
100.0,0.0,-1.0
100.0,0.0,-1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
100.0,-85.0,0.0
0.0,0.0,3.471
0.0,0.0,15.829
0.0,0.0,2.324
0.0,0.0,-13.847
0.0,0.0,-171.638
0.0,0.0,-167.0
100.0,0.0,2.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,-144.583
0.0,0.0,-5.585
0.0,0.0,93.262
0.0,0.0,180.0
0.0,0.0,-114.718
100.0,0.0,88.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
100.0,0.0,-0.0
100.0,0.0,1.0
100.0,0.0,0.0
0.0,0.0,-43.442
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
100.0,140.0,2.0
100.0,-79.0,0.0
0.0,0.0,19.79
0.0,0.0,-5.092
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
100.0,-164.0,-16.0
0.0,0.0,1.0
0.0,0.0,-0.775
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,-0.778
0.0,0.0,-0.986
0.0,0.0,1.0
0.0,0.0,-0.985
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
100.0,150.0,0.0
0.0,0.0,2.825
100.0,0.0,-10.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
100.0,-167.0,1.0
100.0,-169.0,1.0
0.0,0.0,180.0
0.0,0.0,1.0
0.0,0.0,-0.487
0.0,0.0,0.0
0.0,0.0,1.0
100.0,0.0,-40.0
100.0,-52.0,-1.0
0.0,0.0,1.0
0.0,0.0,180.0
0.0,0.0,0.0
0.0,0.0,0.0
100.0,4.0,65.0
100.0,0.0,-66.0
0.0,0.0,43.895
100.0,0.0,-2.0
100.0,-51.0,-0.0
100.0,-51.0,-0.0
100.0,-47.0,2.0
100.0,-130.0,-4.0
0.0,0.0,-8.626
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,11.0
100.0,-3.0,0.0
100.0,0.0,-42.0
100.0,0.0,81.0
100.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,-64.818
100.0,-168.0,5.0
100.0,0.0,0.0
100.0,0.0,0.0
100.0,0.0,75.0
0.0,0.0,0.0
100.0,0.0,-4.0
0.0,0.0,114.704
100.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,-0.398
0.0,0.0,1.0
0.0,0.0,0.0
100.0,2.0,-44.0
100.0,2.0,-2.0
0.0,0.0,-180.0
0.0,0.0,-83.472
0.0,0.0,-137.774
0.0,0.0,0.0
100.0,0.0,180.0
100.0,0.0,0.0
100.0,0.0,180.0
100.0,0.0,-60.0
100.0,0.0,-4.0
100.0,46.0,-6.0
0.0,0.0,0.0
100.0,45.0,-4.0
100.0,32.0,-1.0
0.0,0.0,0.0
0.0,0.0,-180.0
100.0,93.0,0.0
0.0,0.0,4.916
0.0,0.0,0.0
0.0,0.0,0.728
0.0,0.0,0.736
0.0,0.0,-1.0
0.0,0.0,0.734
0.0,0.0,-109.286
100.0,0.0,180.0
0.0,0.0,136.786
0.0,0.0,-2.299
0.0,0.0,-159.351
0.0,0.0,1.023
0.0,0.0,0.316
0.0,0.0,4.163
100.0,0.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,-1.0
0.0,0.0,0.0
0.0,0.0,1.0
0.0,0.0,-0.4
100.0,0.0,2.0
100.0,0.0,-61.0
100.0,0.0,-119.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,-13.477
100.0,0.0,-180.0
0.0,0.0,2.049
0.0,0.0,-0.155
0.0,0.0,0.0
100.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,-175.0
0.0,0.0,2.819
0.0,0.0,0.0
0.0,0.0,0.147
0.0,0.0,-7.35
0.0,0.0,0.121
0.0,0.0,0.0
0.0,0.0,0.108
0.0,0.0,0.0
0.0,0.0,0.109
0.0,0.0,0.109
0.0,0.0,0.108
0.0,0.0,0.0
0.0,0.0,0.099
0.0,0.0,0.0
0.0,0.0,0.109
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.108
0.0,0.0,0.099
0.0,0.0,0.0
0.0,0.0,-170.221
0.0,0.0,-7.0
0.0,0.0,0.0
0.0,0.0,-7.0
0.0,0.0,0.736
0.0,0.0,0.734
0.0,0.0,-1.0
0.0,0.0,0.736
0.0,0.0,-1.0
0.0,0.0,0.734
0.0,0.0,-1.0
0.0,0.0,-1.0
0.0,0.0,-1.0
0.0,0.0,0.0
100.0,0.0,5.0
100.0,14.0,2.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,-180.0
0.0,0.0,1.932
0.0,0.0,6.0
0.0,0.0,-0.0
0.0,0.0,-0.084
0.0,0.0,-0.08
0.0,0.0,-0.081
0.0,0.0,-1.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,-0.079
0.0,0.0,-0.079
0.0,0.0,0.0
0.0,0.0,-0.076
0.0,0.0,0.0
0.0,0.0,0.677
100.0,-6.0,52.0
0.0,0.0,81.729
0.0,0.0,0.0
0.0,0.0,-0.0
0.0,0.0,0.76
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,1.605
100.0,0.0,-0.0
100.0,0.0,0.0
0.0,0.0,-5.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
100.0,-12.0,-22.0
100.0,0.0,-17.0
100.0,0.0,-58.0
100.0,0.0,-68.0
100.0,0.0,-85.0
0.0,0.0,-180.0
0.0,0.0,-30.935
0.0,0.0,-0.0
0.0,0.0,-0.074
0.0,0.0,0.0
0.0,0.0,-0.072
0.0,0.0,-0.096
0.0,0.0,-0.1
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,-0.072
0.0,0.0,-0.072
0.0,0.0,-0.072
0.0,0.0,0.0
0.0,0.0,-0.072
0.0,0.0,-45.493
0.0,0.0,1.215
0.0,0.0,0.0
0.0,0.0,-70.23
0.0,0.0,-12.356
100.0,0.0,1.0
0.0,0.0,0.0
0.0,0.0,0.0
100.0,0.0,-0.0
0.0,0.0,158.379
100.0,0.0,-179.0
0.0,0.0,0.0
100.0,-8.0,0.0
0.0,0.0,-0.475
0.0,0.0,0.75
0.0,0.0,-1.0
0.0,0.0,0.0
100.0,-180.0,-150.0
0.0,0.0,-180.0
0.0,0.0,-0.096
0.0,0.0,-0.1
0.0,0.0,-0.072
0.0,0.0,1.0
0.0,0.0,-0.096
0.0,0.0,-0.096
0.0,0.0,0.0
0.0,0.0,0.0
100.0,0.0,7.0
100.0,0.0,0.0
100.0,0.0,0.0
100.0,2.0,0.0
0.0,0.0,-180.0
0.0,0.0,129.628
0.0,0.0,44.206
0.0,0.0,-180.0
0.0,0.0,13.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,-30.0
100.0,-3.0,-1.0
0.0,0.0,180.0
0.0,0.0,42.9
100.0,0.0,0.0
0.0,0.0,180.0
0.0,0.0,0.0
0.0,0.0,-0.078
0.0,0.0,-0.074
0.0,0.0,0.0
100.0,0.0,-140.0
0.0,0.0,-125.253
0.0,0.0,5.802
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.82
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,-0.049
100.0,0.0,2.0
100.0,-72.0,0.0
100.0,-73.0,0.0
0.0,0.0,0.113
0.0,0.0,1.378
0.0,0.0,0.0
100.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,6.0
0.0,0.0,-5.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
100.0,0.0,80.0
0.0,0.0,6.804
0.0,0.0,2.769
0.0,0.0,0.0
0.0,0.0,0.0
100.0,-39.0,0.0
100.0,-51.0,0.0
100.0,-51.0,0.0
100.0,-48.0,0.0
0.0,0.0,180.0
100.0,-141.0,-0.0
0.0,0.0,-148.591
100.0,-81.0,-5.0
57.599,-1.0,0.0
0.0,0.0,-135.352
0.0,0.0,55.655
100.0,0.0,0.0
100.0,13.0,40.0
100.0,12.0,-41.0
100.0,14.0,70.0
0.0,0.0,0.0
0.0,0.0,-1.875
0.0,0.0,-0.0
0.0,0.0,-0.0
0.0,0.0,-0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,-0.868
0.0,0.0,-0.0
0.0,0.0,0.0
0.0,0.0,1.13
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,-0.89
0.0,0.0,0.0
0.0,0.0,-0.87
0.0,0.0,0.0
0.0,0.0,-0.0
0.0,0.0,-0.0
0.0,0.0,0.0
100.0,166.0,0.0
0.0,0.0,180.0
0.0,0.0,118.45
100.0,-146.0,-4.0
100.0,20.0,0.0
0.0,0.0,-2.417
0.0,0.0,-0.639
0.0,0.0,-0.639
0.0,0.0,0.0
0.0,0.0,-0.641
100.0,-71.0,-0.0
0.0,0.0,10.609
0.0,0.0,-0.016
0.0,0.0,2.67
0.0,0.0,0.601
0.0,0.0,0.0
0.0,0.0,-0.534
0.0,0.0,1.56
0.0,0.0,0.279
0.0,0.0,0.397
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,-171.95
100.0,0.0,124.0
100.0,0.0,-120.0
100.0,0.0,110.0
0.0,0.0,141.557
0.0,0.0,82.749
100.0,0.0,-180.0
0.0,0.0,1.61
0.0,0.0,-8.304
0.0,0.0,-7.0
0.0,0.0,-19.25
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,-53.006
0.0,0.0,-0.0
0.0,0.0,-0.377
0.0,0.0,0.0
0.0,0.0,-0.466
0.0,0.0,-0.377
0.0,0.0,-0.377
0.0,0.0,-0.378
0.0,0.0,0.0
0.0,0.0,-0.379
0.0,0.0,1.0
0.0,0.0,-0.376
0.0,0.0,-0.377
0.0,0.0,-0.376
0.0,0.0,0.0
100.0,-59.0,154.0
100.0,-55.0,-1.0
100.0,0.0,16.0
0.0,0.0,76.645
100.0,0.0,40.0
100.0,0.0,3.0
100.0,0.0,-0.0
0.0,0.0,56.035
100.0,0.0,0.0
0.0,0.0,0.017
0.0,0.0,-0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,20.66
0.0,0.0,-180.0
0.0,0.0,0.126
0.0,0.0,0.101
0.0,0.0,0.282
0.0,0.0,16.207
0.0,0.0,180.0
0.0,0.0,-0.0
0.0,0.0,0.0
0.0,0.0,-8.373
100.0,11.0,-0.0
0.0,0.0,0.0
0.0,0.0,27.538
0.0,0.0,15.175
0.0,0.0,-47.526
100.0,0.0,-60.0
0.0,0.0,21.164
100.0,0.0,0.0
100.0,0.0,0.0
0.0,0.0,-180.0
0.0,0.0,-180.0
0.0,0.0,-0.0
0.0,0.0,0.0
0.0,0.0,1.447
0.0,0.0,0.0
0.0,0.0,-0.638
0.0,0.0,1.0
0.0,0.0,-0.639
0.0,0.0,-0.639
0.0,0.0,0.0
0.0,0.0,1.0
0.0,0.0,-4.093
0.0,0.0,2.095
0.0,0.0,180.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,-32.577
0.0,0.0,-33.902
100.0,0.0,-1.0
100.0,0.0,0.0
0.0,0.0,124.967
100.0,180.0,6.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,-1.705
0.0,0.0,0.0
100.0,0.0,91.0
0.0,0.0,-2.288
100.0,0.0,-1.0
0.0,0.0,36.56
0.0,0.0,-1.271
0.0,0.0,-98.31
0.0,0.0,0.0
0.0,0.0,66.415
100.0,0.0,-95.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,8.265
0.0,0.0,0.0
0.0,0.0,-11.0
0.0,0.0,1.0
0.0,0.0,-1.011
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,-1.012
0.0,0.0,1.0
0.0,0.0,-1.027
0.0,0.0,1.0
0.0,0.0,-1.011
0.0,0.0,-1.014
0.0,0.0,-1.01
0.0,0.0,-1.009
0.0,0.0,-1.011
0.0,0.0,-1.013
0.0,0.0,-1.025
0.0,0.0,-175.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
100.0,8.0,-6.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,-180.0
100.0,-180.0,0.0
0.0,0.0,9.895
0.0,0.0,-62.783
0.0,0.0,1.6
0.0,0.0,-0.301
0.0,0.0,0.686
0.0,0.0,0.0
0.0,0.0,-0.309
0.0,0.0,0.69
0.0,0.0,-0.313
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,-0.3
0.0,0.0,-0.305
0.0,0.0,178.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,3.155
0.0,0.0,1.273
0.0,0.0,0.0
0.0,0.0,0.064
0.0,0.0,0.0
0.0,0.0,0.073
0.0,0.0,0.063
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,-0.639
0.0,0.0,0.0
0.0,0.0,0.0
100.0,0.0,0.0
0.0,0.0,-0.112
0.0,0.0,1.12
0.0,0.0,0.659
0.0,0.0,-0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.373
0.0,0.0,0.051
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.05
0.0,0.0,0.0
0.0,0.0,0.05
0.0,0.0,0.05
0.0,0.0,0.05
0.0,0.0,0.0
0.0,0.0,0.05
0.0,0.0,0.0
0.0,0.0,0.034
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,-21.0
0.0,0.0,0.0
0.0,0.0,0.0
100.0,0.0,-98.0
100.0,0.0,84.0
100.0,0.0,-4.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,-163.046
100.0,0.0,-44.0
100.0,0.0,87.0
0.0,0.0,-97.967
0.0,0.0,-0.235
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
100.0,-2.0,-5.0
0.0,0.0,-0.195
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.093
0.0,0.0,0.093
0.0,0.0,0.093
0.0,0.0,0.093
0.0,0.0,0.0
0.0,0.0,0.093
0.0,0.0,-0.228
0.0,0.0,0.0
100.0,1.0,0.0
100.0,-123.0,180.0
100.0,0.0,2.0
0.0,0.0,-19.0
0.0,0.0,39.0
0.0,0.0,-60.554
82.138,0.0,-1.0
100.0,0.0,-55.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
100.0,0.0,179.0
100.0,0.0,-180.0
0.0,0.0,-7.323
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,176.0
100.0,83.0,0.0
0.0,0.0,-159.481
0.0,0.0,0.0
0.0,0.0,11.628
100.0,35.0,0.0
100.0,0.0,79.0
100.0,0.0,88.0
100.0,7.0,0.0
0.0,0.0,-19.795
100.0,152.0,0.0
0.0,0.0,0.0
0.0,0.0,-12.003
0.0,0.0,24.041
0.0,0.0,-0.033
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,16.674
0.0,0.0,161.922
100.0,180.0,0.0
100.0,147.0,0.0
100.0,-164.0,0.0
0.0,0.0,-11.432
0.0,0.0,7.872
100.0,-163.0,0.0
0.0,0.0,-10.898
0.0,0.0,-12.958
0.0,0.0,0.0
0.0,0.0,-26.775
0.0,0.0,20.761
0.0,0.0,180.0
0.0,0.0,0.034
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.002
0.0,0.0,-0.007
0.0,0.0,0.003
0.0,0.0,0.011
0.0,0.0,0.0
0.0,0.0,0.013
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,-2.698
0.0,0.0,0.0
0.0,0.0,0.0
100.0,0.0,1.0
0.0,0.0,19.277
0.0,0.0,-0.009
0.0,0.0,1.368
0.0,0.0,0.822
100.0,0.0,0.0
0.0,0.0,-40.725
0.0,0.0,4.346
0.0,0.0,-167.689
100.0,45.0,-1.0
92.882,57.0,-1.0
100.0,0.0,109.0
100.0,0.0,0.0
100.0,0.0,0.0
100.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,1.171
0.0,0.0,0.397
0.0,0.0,-2.988
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,-0.701
0.0,0.0,0.0
0.0,0.0,-1.45
0.0,0.0,0.0
0.0,0.0,0.0
100.0,0.0,-180.0
0.0,0.0,138.732
100.0,0.0,35.0
100.0,59.0,-9.0
0.0,0.0,42.237
0.0,0.0,-0.879
0.0,0.0,0.127
0.0,0.0,0.0
0.0,0.0,-0.887
0.0,0.0,0.0
0.0,0.0,0.122
0.0,0.0,-0.0
0.0,0.0,-0.0
0.0,0.0,-0.0
0.0,0.0,-0.0
0.0,0.0,-0.0
0.0,0.0,0.127
0.0,0.0,0.0
0.0,0.0,-0.242
0.0,0.0,0.017
0.0,0.0,163.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.783
0.0,0.0,0.0
0.0,0.0,-0.215
0.0,0.0,-0.215
0.0,0.0,0.0
0.0,0.0,-0.215
0.0,0.0,0.0
0.0,0.0,-0.215
0.0,0.0,-0.215
0.0,0.0,0.785
0.0,0.0,-0.215
0.0,0.0,0.0
0.0,0.0,-0.169
100.0,0.0,0.0
100.0,-9.0,0.0
0.0,0.0,-1.156
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
100.0,-175.0,0.0
0.0,0.0,0.0
0.0,0.0,91.194
0.0,0.0,0.0
0.0,0.0,-1.413
0.0,0.0,166.776
0.0,0.0,-1.226
0.0,0.0,0.0
0.0,0.0,0.0
100.0,2.0,3.0
100.0,0.0,0.0
100.0,-10.0,32.0
100.0,-11.0,49.0
100.0,0.0,63.0
0.0,0.0,0.0
0.0,0.0,-0.0
0.0,0.0,-0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,1.128
0.0,0.0,-0.0
0.0,0.0,-0.0
0.0,0.0,1.128
0.0,0.0,0.118
0.0,0.0,0.0
0.0,0.0,-45.022
100.0,0.0,0.0
0.0,0.0,-180.0
100.0,3.0,11.0
0.0,0.0,-0.661
0.0,0.0,0.0
0.0,0.0,-0.658
0.0,0.0,-0.662
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,-0.662
0.0,0.0,1.0
0.0,0.0,-0.662
0.0,0.0,-0.661
0.0,0.0,-0.657
0.0,0.0,-0.661
0.0,0.0,-0.642
0.0,0.0,-0.663
0.0,0.0,-0.644
0.0,0.0,1.0
0.0,0.0,-0.651
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,-0.661
0.0,0.0,0.0
0.0,0.0,57.474
100.0,0.0,-180.0
0.0,0.0,102.332
100.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,-0.102
0.0,0.0,11.0
100.0,-38.0,41.0
0.0,0.0,180.0
100.0,0.0,5.0
100.0,0.0,-45.0
0.0,0.0,0.0
0.0,0.0,-180.0
100.0,-162.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
100.0,0.0,-2.0
0.0,0.0,0.0
89.447,0.0,-1.0
0.0,0.0,0.0
100.0,0.0,25.0
100.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,180.0
100.0,0.0,-20.0
100.0,-35.0,21.0
0.0,0.0,-1.4
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
